"","CONTRIBUTION_ID","PERIOD_START","PERIOD_END","CONTRIBUTION_DATE","RECIPIENT","AMOUNT","LOBBYIST_ID","LOBBYIST_FIRST_NAME","LOBBYIST_LAST_NAME","CREATED_DATE","CONTRIBUTION_DATE3","recipient_surname"
"174",5301,"10/01/2013","12/31/2013","10/08/2013","Citizens for Joe Moore","$500.00",10403,"Michael","Sutton","01/18/2014",2013-10-08,"Moore"
"175",4944,"01/01/2013","03/31/2013","02/25/2013","Anthony Beale for Congress","$25.00",16327,"Danielle","Cassel","12/23/2013",2013-02-25,"Beale"
"176",5461,"10/01/2013","12/31/2013","10/04/2013","Friends of Mary O'Connor","$1000.00",15430,"Paul","Rosenfeld","01/23/2014",2013-10-04,"O'Connor"
"177",4922,"04/01/2013","06/30/2013","04/17/2013","Friends of Ameya Pawar","$500.00",16285,"Jerome","Schain","12/20/2013",2013-04-17,"Pawar"
"178",5062,"10/01/2013","12/31/2013","11/14/2013","Alderman Bob Fioretti","$300.00",16021,"MICHAEL","KASPER","01/08/2014",2013-11-14,"Fioretti"
"179",5063,"10/01/2013","12/31/2013","12/17/2013","Alderman Debra Silverstein","$500.00",16021,"MICHAEL","KASPER","01/08/2014",2013-12-17,"Silverstein"
"180",5111,"10/01/2013","12/31/2013","10/29/2013","Citizens for Senator Munoz","$150.00",14361,"Kate","Tragesser","01/10/2014",2013-10-29,"Munoz"
"181",5108,"10/01/2013","12/31/2013","12/11/2013","Citzens for Alderman Pope","$150.00",14361,"Kate","Tragesser","01/10/2014",2013-12-11,"Pope"
"182",5563,"10/01/2013","12/31/2013","10/14/2013","Citizens for O'Connore","$125.00",15407,"William","Filan","02/03/2014",2013-10-14,"O'Connor"
"183",5410,"10/01/2013","12/31/2013","10/01/2013","Friends of Ray Suarez","$1500.00",11481,"Lisa","Ouzounion","01/21/2014",2013-10-01,"Suarez"
"184",5409,"10/01/2013","12/31/2013","10/01/2013","Citizens for Patrick J. O'Connor","$1500.00",11481,"Lisa","Ouzounion","01/21/2014",2013-10-01,"O'Connor"
"185",5405,"10/01/2013","12/31/2013","09/01/2013","Citizens for Maldonado","$1500.00",11481,"Lisa","Ouzounion","01/21/2014",2013-09-01,"Maldonado"
"186",5281,"10/01/2013","12/31/2013","10/31/2013","37th Ward Democratic Organization","$250.00",12766,"Dean","Maragos","01/17/2014",2013-10-31,NA
"187",5706,"01/01/2014","03/31/2014","03/14/2014","Friends of Michele Smith","$1500.00",16645,"Jerry","Mickelson","04/01/2014",2014-03-14,"Smith"
"188",5703,"01/01/2014","03/31/2014","01/27/2014","Citizens for Bridget Gainer","$250.00",16645,"Jerry","Mickelson","04/01/2014",2014-01-27,NA
"189",5462,"10/01/2013","12/31/2013","10/16/2013","Pat Dowell","$1000.00",12806,"David","Doig","01/23/2014",2013-10-16,"Dowell"
"190",5918,"01/01/2014","03/31/2014","01/15/2014","Ed Burke","$500.00",17784,"Daniel","Shomon","04/15/2014",2014-01-15,"Burke"
"191",6046,"01/01/2014","03/31/2014","03/26/2014","Hopkins for Chicago (Brian Hopikins - candidate)","$500.00",17395,"Arnold","Harris","04/21/2014",2014-03-26,"Hopkins"
"192",5985,"01/01/2014","03/31/2014","03/27/2014","Friends of George A Cardenas","$200.00",17266,"Sam","Toia","04/17/2014",2014-03-27,"Cardenas"
"193",5984,"01/01/2014","03/31/2014","03/31/2014","25th Ward Regular Democratic Organization","$150.00",17266,"Sam","Toia","04/17/2014",2014-03-31,NA
"194",5901,"01/01/2014","03/31/2014","02/13/2014","Alderman James Cappleman","$250.00",18443,"David","Dring","04/15/2014",2014-02-13,"Cappleman"
"195",6042,"01/01/2014","03/31/2014","02/13/2014","Josina Morita","$250.00",16961,"William","Daley","04/21/2014",2014-02-13,NA
"196",5826,"01/01/2014","03/31/2014","03/12/2014","Alderman Danny Solis","$500.00",18442,"COURTNEY","NOTTAGE","04/11/2014",2014-03-12,"Solis"
"197",5825,"01/01/2014","03/31/2014","03/12/2014","Alderman Tim Cullerton","$250.00",18442,"COURTNEY","NOTTAGE","04/11/2014",2014-03-12,"Cullerton"
"198",5822,"01/01/2014","03/31/2014","02/13/2014","Alderman Margaret Laurino","$250.00",18442,"COURTNEY","NOTTAGE","04/11/2014",2014-02-13,"Laurino"
"199",5894,"01/01/2014","03/31/2014","01/15/2014","Friends of Edward M. Burke","$500.00",18724,"John","Corrigan","04/14/2014",2014-01-15,"Burke"
"200",6056,"01/01/2014","03/31/2014","03/05/2014","Friends of Ed Burke","$1500.00",17276,"Jason","Lunderman","04/21/2014",2014-03-05,"Burke"
"201",5845,"01/01/2014","03/31/2014","02/17/2014","Citiizens for Ervin","$250.00",16780,"Elizabeth","Lively","04/11/2014",2014-02-17,"Ervin"
"202",5887,"01/01/2014","03/31/2014","02/18/2014","Friends of Alderman Fioretti","$250.00",18421,"Dean","Maragos","04/14/2014",2014-02-18,"Fioretti"
"203",5913,"01/01/2014","03/31/2014","03/12/2014","Alderman Danny Solis","$500.00",18441,"MICHAEL","KASPER","04/15/2014",2014-03-12,"Solis"
"204",5912,"01/01/2014","03/31/2014","03/12/2014","Alderman Tim Cullerton","$250.00",18441,"MICHAEL","KASPER","04/15/2014",2014-03-12,"Cullerton"
"205",6010,"01/01/2014","03/31/2014","03/06/2014","Ald. Leslie Hairston","$250.00",18482,"John","George","04/18/2014",2014-03-06,"Hairston"
"206",6013,"01/01/2014","03/31/2014","03/06/2014","Ald. Bob Fioretti","$500.00",18825,"John","George","04/18/2014",2014-03-06,"Fioretti"
"207",5781,"01/01/2014","03/31/2014","01/01/2014","n/a","$0.00",16381,"Steven","Ginsberg","04/10/2014",2014-01-01,NA
"208",6302,"01/01/2014","03/31/2014","02/23/2014","Citizens for Tim Cullerton","$250.00",19621,"Marcus","Nunes","06/20/2014",2014-02-23,"Cullerton"
"209",6423,"04/01/2014","06/30/2014","04/28/2014","CITIZENS FOR AUSTIN","$1000.00",16587,"John","Doerrer","07/03/2014",2014-04-28,NA
"210",6661,"04/01/2014","06/30/2014","05/07/2014","Citizens for Alderman Austin","$100.00",17218,"Kate","Tragesser","07/18/2014",2014-05-07,"Austin"
"211",6202,"01/01/2014","03/31/2014","03/20/2014","Friends of Michele Smith","$500.00",19144,"Michael","Alexander","05/07/2014",2014-03-20,"Smith"
"212",6285,"01/01/2014","03/31/2014","03/06/2014","Ald. Bob Fioretti","$500.00",19481,"John","George","06/11/2014",2014-03-06,"Fioretti"
"213",6284,"01/01/2014","03/31/2014","02/18/2014","Citizens for Tim Cullerton","$250.00",19481,"John","George","06/11/2014",2014-02-18,"Cullerton"
"214",6181,"01/01/2014","03/31/2014","03/14/2014","Citizens for Cullerton","$150.00",19101,"William","Smith","05/06/2014",2014-03-14,"Cullerton"
"215",6592,"04/01/2014","06/30/2014","06/13/2014","Citizens for Ervin","$75.00",16780,"Elizabeth","Lively","07/15/2014",2014-06-13,"Ervin"
"216",6588,"04/01/2014","06/30/2014","05/20/2014","Committee to Elect Howard B. Brookins, Jr.","$100.00",16780,"Elizabeth","Lively","07/15/2014",2014-05-20,"Brookins"
"217",6342,"01/01/2014","03/31/2014","03/12/2014","11th Ward Democratic Party","$500.00",19701,"MICHAEL","KASPER","06/26/2014",2014-03-12,NA
"218",6452,"04/01/2014","06/30/2014","06/07/2014","Alderman Patrick O'Connor","$175.00",18421,"Dean","Maragos","07/07/2014",2014-06-07,"O'Connor"
"219",6445,"04/01/2014","06/30/2014","04/08/2014","11th Ward Democratic Party Campaign Committee","$150.00",18421,"Dean","Maragos","07/07/2014",2014-04-08,NA
"220",9423,"01/01/2015","03/31/2015","02/12/2015","Friends of Tom Tunney","$250.00",24542,"Bridget","O'Keefe","04/27/2015",2015-02-12,"Tunney"
"221",9630,"01/01/2015","03/31/2015","02/18/2015","Friends of Ameya Pawar","$500.00",24682,"Gery","Chico","05/07/2015",2015-02-18,"Pawar"
"222",7845,"04/01/2014","06/30/2014","06/04/2014","Alderman Harry Osterman","$300.00",21642,"COURTNEY","NOTTAGE","10/30/2014",2014-06-04,"Osterman"
"223",7851,"07/01/2014","09/30/2014","09/05/2014","Alderman Patrick J. O'Connor","$200.00",21642,"COURTNEY","NOTTAGE","10/30/2014",2014-09-05,"O'Connor"
"224",9238,"01/01/2015","03/31/2015","03/26/2015","John Cappleman","$500.00",22739,"Michael","Abramson","04/20/2015",2015-03-26,"Cappleman"
"225",9344,"01/01/2015","03/31/2015","03/22/2015","Friends of Alyx Pattison","$250.00",22915,"David","Narefsky","04/21/2015",2015-03-22,NA
"226",9581,"01/01/2015","03/31/2015","01/02/2015","Citizens for Pat Dowell","$300.00",22546,"Elvin","Charity","05/04/2015",2015-01-02,"Dowell"
"227",9802,"01/01/2015","03/31/2015","03/27/2015","Friend of Patrick Thompson","$1000.00",25302,"Gery","Chico","06/09/2015",2015-03-27,"Thompson"
"228",9801,"01/01/2015","03/31/2015","01/22/2015","Citizens for Alderman Ricardo Munoz","$500.00",25302,"Gery","Chico","06/09/2015",2015-01-22,"Munoz"
"229",9800,"01/01/2015","03/31/2015","02/11/2015","Citizens for Danny Solis","$500.00",25302,"Gery","Chico","06/09/2015",2015-02-11,"Solis"
"230",9722,"01/01/2015","03/31/2015","01/21/2015","Friends of Michele Harris","$250.00",25141,"Graham","Grady","06/03/2015",2015-01-21,"Harris"
"231",7708,"07/01/2014","09/30/2014","07/02/2014","John Pope","$500.00",21501,"Gery","Chico","10/24/2014",2014-07-02,"Pope"
"232",7382,"04/01/2014","06/30/2014","04/14/2014","Alderman Carrie Austin","$100.00",21301,"Sylvia","Michas","10/16/2014",2014-04-14,"Austin"
"233",7703,"04/01/2014","06/30/2014","06/30/2014","Burnham Committee","$1500.00",21501,"Gery","Chico","10/24/2014",2014-06-30,NA
"234",7834,"01/01/2014","03/31/2014","03/12/2014","Alderman Danny Solis","$500.00",21641,"MICHAEL","KASPER","10/30/2014",2014-03-12,"Solis"
"235",7833,"01/01/2014","03/31/2014","03/12/2014","Alderman Michelle A. Harris","$500.00",21641,"MICHAEL","KASPER","10/30/2014",2014-03-12,"Harris"
"236",7857,"01/01/2014","03/31/2014","03/12/2014","Alderman Michelle A. Harris","$500.00",21643,"David","Dring","10/30/2014",2014-03-12,"Harris"
"237",7864,"04/01/2014","06/30/2014","06/04/2014","Alderman Will Burns","$1000.00",21643,"David","Dring","10/30/2014",2014-06-04,"Burns"
"238",7866,"07/01/2014","09/30/2014","07/16/2014","Alderman Tom Tonney","$500.00",21643,"David","Dring","10/30/2014",2014-07-16,NA
"239",7123,"07/01/2014","09/30/2014","09/04/2014","Alderman Mary O'Connor","$150.00",17523,"Joseph","Pilewski","09/30/2014",2014-09-04,"O'Connor"
"240",8602,"01/01/2015","03/31/2015","02/13/2015","Citizens for Deborah Graham","$250.00",23981,"Paul","Williams","04/03/2015",2015-02-13,"Graham"
"241",8302,"10/01/2014","12/31/2014","12/08/2014","Friends of Margaret Laurino","$250.00",20261,"Mary","Minaghan dba MKM Services","01/18/2015",2014-12-08,"Laurino"
"242",9392,"01/01/2015","03/31/2015","01/30/2015","Citizens for Joe Moreno","$500.00",22844,"Thomas","Murphy","04/23/2015",2015-01-30,"Moreno"
"243",9384,"01/01/2015","03/31/2015","02/06/2015","Citizens for Joe Moreno","$500.00",22844,"Thomas","Murphy","04/23/2015",2015-02-06,"Moreno"
"244",7205,"07/01/2014","09/30/2014","09/15/2014","Citizens for Deborah L. Graham","$250.00",16645,"Jerry","Mickelson","10/07/2014",2014-09-15,"Graham"
"245",7204,"07/01/2014","09/30/2014","08/12/2014","Neighbors for Harry Osterman","$300.00",16645,"Jerry","Mickelson","10/07/2014",2014-08-12,"Osterman"
"246",7669,"07/01/2014","09/30/2014","08/14/2014","Ald. Debra Silverman","$250.00",21485,"John","George","10/23/2014",2014-08-14,NA
"247",7682,"04/01/2014","06/30/2014","06/03/2014","Citizens for Joe Moore","$500.00",21485,"John","George","10/23/2014",2014-06-03,"Moore"
"248",9181,"01/01/2015","03/31/2015","01/14/2015","Friends of Rey Colon","$500.00",22788,"Rolando","Acosta","04/20/2015",2015-01-14,NA
"249",7010,"04/01/2014","06/30/2014","04/16/2014","Alderman Mary O'Connor","$200.00",20683,"David","Dring","09/09/2014",2014-04-16,"O'Connor"
"250",7166,"04/01/2014","06/30/2014","06/30/2014","Burnham Committee","$1500.00",21061,"Gery","Chico","10/03/2014",2014-06-30,NA
"251",6773,"01/01/2014","03/31/2014","03/06/2014","Ald. Leslie Hairston","$250.00",20183,"John","George","07/22/2014",2014-03-06,"Hairston"
"252",6768,"01/01/2014","03/31/2014","01/23/2014","Friends of Ald. Reilly","$1000.00",20183,"John","George","07/22/2014",2014-01-23,"Reilly"
"253",8481,"01/01/2015","03/31/2015","02/12/2015","Alderman Beale","$1000.00",22925,"Eric","Dams","03/31/2015",2015-02-12,"Beale"
"254",8763,"01/01/2015","03/31/2015","02/12/2015","Friends of Patrick D Thompson","$50.00",22448,"Beniamino","Capellupo","04/10/2015",2015-02-12,"Thompson"
"255",6850,"04/01/2014","06/30/2014","06/04/2014","Alderman Ameya Pawar","$300.00",20246,"COURTNEY","NOTTAGE","07/24/2014",2014-06-04,"Pawar"
"256",8104,"10/01/2014","12/31/2014","09/18/2014","Citizens for Deborah Graham","$250.00",18894,"Paul","Williams","01/05/2015",2014-09-18,"Graham"
"257",8117,"10/01/2014","12/31/2014","10/07/2014","8TH WARD REGULAR DEM ORG","$500.00",19861,"John","Doerrer","01/06/2015",2014-10-07,NA
"258",8114,"10/01/2014","12/31/2014","12/08/2014","KURT SUMMERS FOR TREASURER","$1000.00",19861,"John","Doerrer","01/06/2015",2014-12-08,NA
"259",8666,"01/01/2015","03/31/2015","03/18/2015","Citizens to Elect Emma Mitts","$200.00",22495,"James","Watson","04/07/2015",2015-03-18,"Mitts"
"260",8663,"01/01/2015","03/31/2015","02/17/2015","Citizens for Joe Moore","$500.00",22495,"James","Watson","04/07/2015",2015-02-17,"Moore"
"261",7221,"07/01/2014","09/30/2014","08/12/2014","Alderman Proco Joe Moreno (In-Kind Contribution)","$1210.70",20683,"David","Dring","10/08/2014",2014-08-12,"Moreno"
"262",8112,"10/01/2014","12/31/2014","10/17/2014","Citizens for Anthony Beale","$250.00",22376,"Paul","Williams","01/06/2015",2014-10-17,"Beale"
"263",8107,"04/01/2014","06/30/2014","06/19/2014","Friends of Roderick Sawyer","$250.00",22376,"Paul","Williams","01/06/2015",2014-06-19,"Sawyer"
"264",8186,"04/01/2014","06/30/2014","04/14/2014","Citizens for Carrie Austin","$500.00",22486,"John","George","01/12/2015",2014-04-14,"Austin"
"265",8184,"04/01/2014","06/30/2014","06/09/2014","19th Ward Democratic Organization","$250.00",22486,"John","George","01/12/2015",2014-06-09,NA
"266",8190,"07/01/2014","09/30/2014","09/30/2014","Friends of Matt O'Shea","$250.00",22486,"John","George","01/12/2015",2014-09-30,"O'Shea"
"267",6816,"07/01/2013","09/30/2013","09/10/2013","Citizens for Reilly (Alderman Brendan Reilly)","$250.00",20205,"Donna","Pugh","07/23/2014",2013-09-10,"Reilly"
"268",8271,"10/01/2014","12/31/2014","12/01/2014","Alderman JoAnn Thompson","$500.00",17471,"David","Doig","01/15/2015",2014-12-01,"Thompson"
"269",7442,"07/01/2014","09/30/2014","09/12/2014","Mary O'Connor","$125.00",17784,"Daniel","Shomon","10/17/2014",2014-09-12,"O'Connor"
"270",8130,"10/01/2014","12/31/2014","01/06/2015","N/A","$0.00",16553,"Morgan","Bassey","01/06/2015",2015-01-06,NA
"271",8441,"10/01/2014","12/31/2014","09/30/2014","Friends of Gilbert Villegas","$480.25",17038,"Jorge","Perez","01/29/2015",2014-09-30,"Villegas"
"272",6806,"01/01/2014","03/31/2014","01/23/2014","Friends of Ald. Reilly","$1000.00",20201,"John","George","07/23/2014",2014-01-23,"Reilly"
"273",6857,"04/01/2014","06/30/2014","06/04/2014","Alderman Will Burns","$1000.00",20247,"David","Dring","07/24/2014",2014-06-04,"Burns"
"274",6855,"04/01/2014","06/30/2014","06/04/2014","Alderman Ameya Pawar","$300.00",20247,"David","Dring","07/24/2014",2014-06-04,"Pawar"
"275",6854,"04/01/2014","06/30/2014","04/16/2014","Alderman Mary O'Connor","$200.00",20247,"David","Dring","07/24/2014",2014-04-16,"O'Connor"
"276",8232,"10/01/2014","12/31/2014","10/23/2014","Alderman Edward M. Burke","$1500.00",21642,"COURTNEY","NOTTAGE","01/12/2015",2014-10-23,"Burke"
"277",8350,"10/01/2014","12/31/2014","10/09/2014","Alderman Will Burns","$50.00",21961,"Danielle","Cassel","01/20/2015",2014-10-09,"Burns"
"278",9042,"01/01/2015","03/31/2015","03/26/2015","Preckwinkle for President","$750.00",22387,"Dennis","O'Sullivan","04/17/2015",2015-03-26,"Preckwinkle"
"279",9034,"01/01/2015","03/31/2015","03/10/2015","Silvestri for County Commissioner","$250.00",22387,"Dennis","O'Sullivan","04/17/2015",2015-03-10,NA
"280",9032,"01/01/2015","03/31/2015","03/25/2015","Friends of M. Frank Avila","$150.00",22387,"Dennis","O'Sullivan","04/17/2015",2015-03-25,NA
"281",9249,"01/01/2015","03/31/2015","02/10/2015","Citizens to Elect Deborah Graham","$300.00",23002,"Brendan","Shiller","04/20/2015",2015-02-10,"Graham"
"282",9248,"01/01/2015","03/31/2015","02/10/2015","Alderman Scott Wahuespack","$100.00",23002,"Brendan","Shiller","04/20/2015",2015-02-10,"Scott"
"283",8887,"01/01/2015","03/31/2015","02/12/2015","Alderman James Cappleman","$250.00",23621,"MICHAEL","KASPER","04/14/2015",2015-02-12,"Cappleman"
"284",6882,"04/01/2014","06/30/2014","05/08/2014","Citizens for Carrie Austin","$1000.00",20261,"Mary","Minaghan dba MKM Services","07/25/2014",2014-05-08,"Austin"
"285",8196,"01/01/2014","03/31/2014","03/31/2014","Ald. Solis","$1000.00",22487,"John","George","01/12/2015",2014-03-31,"Solis"
"286",8210,"04/01/2014","06/30/2014","04/24/2014","Friends of Mike Zalewski","$500.00",22487,"John","George","01/12/2015",2014-04-24,"Zalewski"
"287",8215,"07/01/2014","09/30/2014","09/30/2014","Friends of Dick Durbin","$500.00",22487,"John","George","01/12/2015",2014-09-30,NA
"288",8212,"07/01/2014","09/30/2014","09/30/2014","Friends of Matt O'Shea","$250.00",22487,"John","George","01/12/2015",2014-09-30,"O'Shea"
"289",8895,"01/01/2015","03/31/2015","02/12/2015","Citizens for Tunney","$392.16",24181,"Jerome","Schain","04/14/2015",2015-02-12,"Tunney"
"290",9194,"01/01/2015","03/31/2015","03/19/2015","Citizens to Re-elect John Pope","$250.00",24361,"John","George","04/20/2015",2015-03-19,"Pope"
"291",9192,"01/01/2015","03/31/2015","03/13/2015","Hopkins for Chicago","$250.00",24361,"John","George","04/20/2015",2015-03-13,"Hopkins"
"292",9186,"01/01/2015","03/31/2015","01/30/2015","Citizens to Elect Emma Mitts","$250.00",24361,"John","George","04/20/2015",2015-01-30,"Mitts"
"293",9184,"01/01/2015","03/31/2015","01/30/2015","Citizens to Elect Deborah Graham","$250.00",24361,"John","George","04/20/2015",2015-01-30,"Graham"
"294",8925,"01/01/2015","03/31/2015","02/17/2015","Citizens for Bass","$75.00",22330,"Donovan","Pepper","04/16/2015",2015-02-17,NA
"295",9096,"01/01/2015","03/31/2015","02/11/2015","Friends of Raul Reyes","$200.00",23361,"Kate","Tragesser","04/17/2015",2015-02-11,NA
"296",9093,"01/01/2015","03/31/2015","02/09/2015","Jason C. Ervin","$100.00",23361,"Kate","Tragesser","04/17/2015",2015-02-09,"Ervin"
"297",9183,"01/01/2015","03/31/2015","02/13/2015","Emma Mitts","$150.00",22912,"Lewis","Powell","04/20/2015",2015-02-13,"Mitts"
"298",9200,"01/01/2015","03/31/2015","03/03/2015","Citizens for Jason Ervin","$500.00",22775,"Michael","Ezgur","04/20/2015",2015-03-03,"Ervin"
"299",9218,"01/01/2015","03/31/2015","03/30/2015","Friends for Mary O'Connor","$250.00",22809,"Mark","Fary","04/20/2015",2015-03-30,"O'Connor"
"300",9206,"01/01/2015","03/31/2015","03/19/2015","Preckwingle for President","$500.00",24425,"John","George","04/20/2015",2015-03-19,NA
"301",9318,"01/01/2015","03/31/2015","01/15/2015","Ald. Matt O'Shea","$250.00",22787,"John","Dunn","04/20/2015",2015-01-15,"O'Shea"
"302",9315,"01/01/2015","03/31/2015","01/15/2015","Ald. Pat Dowell","$250.00",22787,"John","Dunn","04/20/2015",2015-01-15,"Dowell"
"303",9312,"01/01/2015","03/31/2015","01/26/2015","Ald. Natashia Holmes","$250.00",22787,"John","Dunn","04/20/2015",2015-01-26,"Holmes"
"304",9311,"01/01/2015","03/31/2015","01/26/2015","Ald. Jason Ervin","$250.00",22787,"John","Dunn","04/20/2015",2015-01-26,"Ervin"
"305",9256,"01/01/2015","03/31/2015","01/28/2015","Friends of Cornell Wilson","$150.00",22836,"Jason","Lunderman","04/20/2015",2015-01-28,NA
"306",9664,"01/01/2015","03/31/2015","01/29/2015","Friends of JoAnn Thompson","$500.00",24743,"Michael","Sutton","05/08/2015",2015-01-29,"Thompson"
"307",8388,"07/01/2014","09/30/2014","09/26/2014","Friends of Ald. Zalewski","$500.00",22982,"John","George","01/26/2015",2014-09-26,"Zalewski"
"308",8628,"01/01/2015","03/31/2015","02/12/2015","Alderman Margaret Laurino","$500.00",23622,"COURTNEY","NOTTAGE","04/06/2015",2015-02-12,"Laurino"
"309",8625,"01/01/2015","03/31/2015","01/27/2015","Alderman Joe Moore","$250.00",23622,"COURTNEY","NOTTAGE","04/06/2015",2015-01-27,"Moore"
"310",6667,"04/01/2014","06/30/2014","06/03/2014","Alderman Joe Moreno","$50.00",16789,"Jeff","Riley","07/18/2014",2014-06-03,"Moreno"
"311",9425,"01/01/2015","03/31/2015","01/14/2015","Friends of Walter Burnett","$250.00",24543,"Bridget","O'Keefe","04/27/2015",2015-01-14,"Burnett"
"312",9622,"01/01/2015","03/31/2015","03/24/2015","John Arena","$200.00",24681,"Marcus","Nunes","05/07/2015",2015-03-24,"Arena"
"313",7561,"04/01/2014","06/30/2014","05/07/2014","Citizens for Alderman Austin","$100.00",21462,"Kate","Tragesser","10/22/2014",2014-05-07,"Austin"
"314",8353,"10/01/2014","12/31/2014","12/11/2014","KB47","$500.00",16831,"Michael","Sutton","01/20/2015",2014-12-11,NA
"315",8351,"10/01/2014","12/31/2014","10/09/2014","8th Ward Regular Democrataic Organization","$200.00",16831,"Michael","Sutton","01/20/2015",2014-10-09,NA
